[02:34:18] [main/INFO]: ModLauncher running: args [--username, RedRanger5577, --version, Sky High, --gameDir, C:\Users\one\AppData\Roaming\.minecraft\versions\Sky High, --assetsDir, C:\Users\one\AppData\Roaming\.minecraft\assets, --assetIndex, 1.19, --uuid, ed8ee4031c614ae1b390b38e808c3315, --accessToken, ????????, --clientId, ${clientid}, --xuid, ${auth_xuid}, --userType, mojang, --versionType, release, --width, 925, --height, 530, --launchTarget, forgeclient, --fml.forgeVersion, 43.2.8, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853]
[02:34:18] [main/INFO]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.3 by Microsoft; OS Windows 10 arch amd64 version 10.0
[02:36:19] [Render thread/INFO]: Recipes for potions: ars_nouveau:freezing_potion, minecraft:long_strength, ars_nouveau:mana_regen_potion, minecraft:strong_poison, alexsmobs:knockback_resistance, ars_nouveau:shielding_potion_strong, apotheosis:strong_haste, apotheosis:long_sundering, rottencreatures:freeze, minecraft:strong_turtle_master, alexsmobs:bug_pheromones, alexsmobs:clinging, minecraft:leaping, minecraft:strong_leaping, minecraft:slowness, oreganized:long_stunning, apotheosis:wither, rottencreatures:corrupted, minecraft:regeneration, ars_nouveau:blasting_potion_strong, apotheosis:long_wither, deeperdarker:sculk_affinity, quark:resilience, minecraft:water, minecraft:long_swiftness, apotheosis:absorption, alexsmobs:long_bug_pheromones, minecraft:night_vision, minecraft:fire_resistance, alexsmobs:long_knockback_resistance, alexsmobs:lava_vision, ars_nouveau:blasting_potion_long, minecraft:turtle_master, apotheosis:long_haste, alexsmobs:poison_resistance, minecraft:long_fire_resistance, alexsmobs:soulsteal, apotheosis:haste, ars_nouveau:recovery_potion_strong, alexsmobs:long_lava_vision, minecraft:strong_regeneration, apotheosis:fatigue, minecraft:awkward, ars_nouveau:mana_regen_potion_long, alexsmobs:long_poison_resistance, alexsmobs:speed_iii, apotheosis:long_resistance, ars_nouveau:spell_damage_potion_long, alexsmobs:strong_knockback_resistance, quark:long_resilience, apotheosis:long_knowledge, minecraft:long_slowness, minecraft:strong_harming, minecraft:strong_strength, alexsmobs:long_soulsteal, apotheosis:sundering, apotheosis:resistance, apotheosis:strong_knowledge, minecraft:harming, alexsmobs:long_clinging, minecraft:long_invisibility, minecraft:strong_swiftness, ars_nouveau:recovery_potion_long, minecraft:weakness, apotheosis:knowledge, ars_nouveau:freezing_potion_strong, apotheosis:strong_fatigue, minecraft:long_poison, apotheosis:strong_wither, minecraft:swiftness, minecraft:long_slow_falling, minecraft:slow_falling, alexsmobs:strong_soulsteal, minecraft:healing, minecraft:strong_slowness, minecraft:long_water_breathing, minecraft:invisibility, ars_nouveau:mana_regen_potion_strong, quark:strong_resilience, deeperdarker:long_sculk_affinity, oreganized:stunning, minecraft:strong_healing, minecraft:long_regeneration, ars_nouveau:blasting_potion, minecraft:long_turtle_master, apotheosis:long_absorption, oreganized:strong_stunning, ars_nouveau:spell_damage_potion_strong, apotheosis:strong_absorption, rottencreatures:strong_freeze, apotheosis:long_fatigue, rottencreatures:long_freeze, ars_nouveau:spell_damage_potion, ars_nouveau:shielding_potion_long, minecraft:long_night_vision, minecraft:mundane, minecraft:poison, minecraft:strength, ars_nouveau:freezing_potion_long, apotheosis:strong_resistance, minecraft:water_breathing, ars_nouveau:shielding_potion, minecraft:long_weakness, minecraft:luck, minecraft:long_leaping, ars_nouveau:recovery_potion, apotheosis:strong_sundering
[02:36:19] [Render thread/INFO]: Registering recipes: immersiveengineering:main took 98.20 ms
[02:36:19] [Render thread/INFO]: Registering recipes: oreganized:jei_plugin ...
[02:36:19] [Render thread/INFO]: Registering recipes: oreganized:jei_plugin took 6.100 ?s
[02:36:19] [Render thread/INFO]: Registering recipes: create:jei_plugin ...
[02:36:19] [Render thread/INFO]: Registering recipes: create:jei_plugin took 668.0 ms
[02:36:19] [Render thread/INFO]: Registering recipes: createsifter:jei_plugin ...
[02:36:19] [Render thread/INFO]: Registering recipes: createsifter:jei_plugin took 531.7 ?s
[02:36:19] [Render thread/INFO]: Registering recipes: farmersrespite:jei_plugin ...
[02:36:19] [Render thread/INFO]: Registering recipes: farmersrespite:jei_plugin took 758.2 ?s
[02:36:19] [Render thread/INFO]: Registering recipes: justenoughprofessions:jei_plugin ...
[02:36:19] [Render thread/INFO]: Registering recipes: justenoughprofessions:jei_plugin took 2.295 ms
[02:36:19] [Render thread/INFO]: Registering recipes: quark:quark ...
[02:36:19] [Render thread/INFO]: Registering recipes: quark:quark took 4.880 ms
[02:36:19] [Render thread/INFO]: Registering recipes: fantasyfurniture:jei_integration ...
[02:36:19] [Render thread/INFO]: Registering recipes: fantasyfurniture:jei_integration took 2.962 ms
[02:36:19] [Render thread/INFO]: Registering recipes: aquaculture:jei_support ...
[02:36:19] [Render thread/INFO]: Registering recipes: aquaculture:jei_support took 1.719 ms
[02:36:19] [Render thread/INFO]: Registering recipes: jei:exnihilosequentia ...
[02:36:19] [Render thread/INFO]: [Ex Nihilo: Sequentia]: Crook Recipes Loaded: 3
[02:36:20] [Render thread/INFO]: [Ex Nihilo: Sequentia]: Sieve Recipes Loaded: 102
[02:36:20] [Render thread/INFO]: [Ex Nihilo: Sequentia]: Hammer Recipes Loaded: 20
[02:36:20] [Render thread/INFO]: [Ex Nihilo: Sequentia]: Fluid On Top Recipes Loaded: 2
[02:36:20] [Render thread/INFO]: [Ex Nihilo: Sequentia]: Fluid Transform Recipes Loaded: 2
[02:36:20] [Render thread/INFO]: [Ex Nihilo: Sequentia]: Fluid Item Recipes Loaded: 14
[02:36:20] [Render thread/INFO]: [Ex Nihilo: Sequentia]: Compost Recipes Loaded: 44
[02:36:20] [Render thread/INFO]: [Ex Nihilo: Sequentia]: Fired Crucible Recipes Loaded: 24
[02:36:20] [Render thread/INFO]: [Ex Nihilo: Sequentia]: Wooden Crucible Recipes Loaded: 9
[02:36:20] [Render thread/INFO]: [Ex Nihilo: Sequentia]: Heat Recipes Loaded: 13
[02:36:20] [Render thread/INFO]: Registering recipes: jei:exnihilosequentia took 87.16 ms
[02:36:20] [Render thread/INFO]: Registering recipes: create_enchantment_industry:jei_plugin ...
[02:36:20] [Render thread/INFO]: Registering recipes: create_enchantment_industry:jei_plugin took 544.0 ?s
[02:36:20] [Render thread/INFO]: Registering recipes: createaddition:jei_plugin ...
[02:36:20] [Render thread/INFO]: Registering recipes: createaddition:jei_plugin took 1.048 ms
[02:36:20] [Render thread/INFO]: Registering recipes: create_central_kitchen:farmersdelight ...
[02:36:20] [Render thread/INFO]: Registering recipes: create_central_kitchen:farmersdelight took 6.665 ms
[02:36:20] [Render thread/INFO]: Registering recipes: create_central_kitchen:farmersrespite ...
[02:36:20] [Render thread/INFO]: Registering recipes: create_central_kitchen:farmersrespite took 5.500 ?s
[02:36:20] [Render thread/INFO]: Registering recipes: jei:internal ...
[02:36:20] [Render thread/INFO]: Registering recipes: jei:internal took 1.800 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: jei:minecraft ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: jei:minecraft took 2.281 ms
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: hammerlib:jei ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: hammerlib:jei took 2.500 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: sophisticatedcore:default ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: sophisticatedcore:default took 2.800 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: alexsmobs:alexsmobs ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: alexsmobs:alexsmobs took 1.900 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: sophisticatedbackpacks:default ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: sophisticatedbackpacks:default took 1.531 ms
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: uteamcore:jei ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: uteamcore:jei took 2.100 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: apotheosis:village_module ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: apotheosis:village_module took 27.90 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: apotheosis:spawner ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: apotheosis:spawner took 1.800 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: apotheosis:potion ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: apotheosis:potion took 1.400 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: apotheosis:garden ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: apotheosis:garden took 1.500 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: apotheosis:enchantment ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: apotheosis:enchantment took 3.200 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: apotheosis:adventure_module ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: apotheosis:adventure_module took 2.300 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: minecraft:jeresources ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: minecraft:jeresources took 2.100 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: farmersdelight:jei_plugin ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: farmersdelight:jei_plugin took 24.00 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: botania:main ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: botania:main took 15.10 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: improvableskills:jei ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: improvableskills:jei took 25.10 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: curios:curios ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: curios:curios took 2.500 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: patchouli:patchouli ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: patchouli:patchouli took 2.300 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: extendedmushrooms:plugin_extendedmushrooms ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: extendedmushrooms:plugin_extendedmushrooms took 2.500 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: the_bumblezone:jei_plugin ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: the_bumblezone:jei_plugin took 2.400 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: createbigcannons:jei_plugin ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: createbigcannons:jei_plugin took 3.800 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: ftblibrary:jei ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: ftblibrary:jei took 2.400 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: sophisticatedstorage:default ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: sophisticatedstorage:default took 471.7 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: jei:gui ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: jei:gui took 1.700 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: jei:debug ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: jei:debug took 1.500 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: jei:forge_gui ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: jei:forge_gui took 1.600 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: kubejs:jei ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: kubejs:jei took 1.500 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: artifacts:main ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: artifacts:main took 1.400 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: ars_nouveau:main ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: ars_nouveau:main took 1.400 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: silentgear:plugin/main ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: silentgear:plugin/main took 1.400 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: jeimultiblocks:plugin ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: jeimultiblocks:plugin took 1.400 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: cofh_core:default ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: cofh_core:default took 1.500 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: ae2:core ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: ae2:core took 3.138 ms
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: immersiveengineering:main ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: immersiveengineering:main took 986.6 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: oreganized:jei_plugin ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: oreganized:jei_plugin took 2.500 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: create:jei_plugin ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: create:jei_plugin took 429.7 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: createsifter:jei_plugin ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: createsifter:jei_plugin took 15.20 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: farmersrespite:jei_plugin ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: farmersrespite:jei_plugin took 17.80 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: justenoughprofessions:jei_plugin ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: justenoughprofessions:jei_plugin took 1.600 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: quark:quark ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: quark:quark took 1.300 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: fantasyfurniture:jei_integration ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: fantasyfurniture:jei_integration took 35.90 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: aquaculture:jei_support ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: aquaculture:jei_support took 2.600 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: jei:exnihilosequentia ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: jei:exnihilosequentia took 2.000 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: create_enchantment_industry:jei_plugin ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: create_enchantment_industry:jei_plugin took 1.900 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: createaddition:jei_plugin ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: createaddition:jei_plugin took 2.300 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: create_central_kitchen:farmersdelight ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: create_central_kitchen:farmersdelight took 623.7 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: create_central_kitchen:farmersrespite ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: create_central_kitchen:farmersrespite took 438.9 ?s
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: jei:internal ...
[02:36:20] [Render thread/INFO]: Registering recipes transfer handlers: jei:internal took 1.800 ?s
[02:36:20] [Render thread/INFO]: Building runtime...
[02:36:20] [Render thread/INFO]: Registering gui handlers: jei:minecraft ...
[02:36:20] [Render thread/INFO]: Registering gui handlers: jei:minecraft took 1.931 ms
[02:36:20] [Render thread/INFO]: Registering gui handlers: hammerlib:jei ...
[02:36:20] [Render thread/INFO]: Registering gui handlers: hammerlib:jei took 7.718 ms
[02:36:20] [Render thread/INFO]: Registering gui handlers: sophisticatedcore:default ...
[02:36:20] [Render thread/INFO]: Registering gui handlers: sophisticatedcore:default took 6.800 ?s
[02:36:20] [Render thread/INFO]: Registering gui handlers: alexsmobs:alexsmobs ...
